payment_id,loan_id,customer_id,due_date,payment_date,payment_amount,days_late,payment_status
LP0006124,L00321,C00975,2025-07-28,2025-08-03,19213.05,6,Late
LP0006125,L00321,C00975,2025-08-28,2025-08-28,20198.51,0,Paid
LP0006126,L00321,C00975,2025-09-28,2025-10-06,19935.76,8,Late
LP0006127,L00321,C00975,2025-10-28,2025-10-30,19162.87,2,Paid
LP0006128,L00321,C00975,2025-11-28,2025-12-06,19732.19,8,Late
LP0006129,L00321,C00975,2025-12-28,2026-01-03,19902.69,6,Late
LP0006130,L00322,C00482,2024-05-28,2024-06-05,45542.12,8,Late
LP0006131,L00322,C00482,2024-06-28,2024-06-29,44754.42,1,Paid
LP0006132,L00322,C00482,2024-07-28,2024-08-07,44725.86,10,Late
LP0006133,L00322,C00482,2024-08-28,2024-09-07,43559.86,10,Late
LP0006134,L00322,C00482,2024-09-28,2024-09-29,44684.9,1,Paid
LP0006135,L00322,C00482,2024-10-28,2024-11-05,44754.41,8,Late
LP0006136,L00322,C00482,2024-11-28,2024-12-01,44665.26,3,Paid
LP0006137,L00322,C00482,2024-12-28,2024-12-29,45718.91,1,Paid
LP0006138,L00322,C00482,2025-01-28,2025-02-05,44448.54,8,Late
LP0006139,L00322,C00482,2025-02-28,2025-03-09,43515.75,9,Late
LP0006140,L00322,C00482,2025-03-28,2025-04-03,44060.24,6,Late
LP0006141,L00322,C00482,2025-04-28,2025-04-29,45436.04,1,Paid
LP0006142,L00322,C00482,2025-05-28,2025-05-29,44415.11,1,Paid
LP0006143,L00322,C00482,2025-06-28,2025-07-19,38821.05,21,Partial
LP0006144,L00322,C00482,2025-07-28,,0,96,Missed
LP0006145,L00322,C00482,2025-08-28,2025-10-02,37468.17,35,Partial
LP0006146,L00322,C00482,2025-09-28,,0,46,Missed
LP0006147,L00322,C00482,2025-10-28,2025-11-20,24178.94,23,Partial
LP0006148,L00322,C00482,2025-11-28,2026-01-14,27257.48,47,Partial
LP0006149,L00322,C00482,2025-12-28,2026-02-06,44219.07,40,Partial
LP0006150,L00322,C00482,2026-01-28,,0,40,Missed
LP0006151,L00322,C00482,2026-02-28,2026-03-28,26724.95,28,Partial
LP0006152,L00322,C00482,2026-03-28,2026-05-11,39339.24,44,Partial
LP0006153,L00322,C00482,2026-04-28,2026-06-02,24829.04,35,Partial
LP0006154,L00323,C00892,2022-11-28,2022-11-30,3201.47,2,Paid
LP0006155,L00323,C00892,2022-12-28,2023-01-04,3194.49,7,Late
LP0006156,L00323,C00892,2023-01-28,2023-02-03,3217.96,6,Late
LP0006157,L00323,C00892,2023-02-28,2023-03-05,3131.2,5,Paid
LP0006158,L00323,C00892,2023-03-28,2023-03-31,3246.85,3,Paid
LP0006159,L00323,C00892,2023-04-28,2023-05-04,3191.24,6,Late
LP0006160,L00323,C00892,2023-05-28,2023-05-29,3083.81,1,Paid
LP0006161,L00323,C00892,2023-06-28,2023-07-06,3232.76,8,Late
LP0006162,L00323,C00892,2023-07-28,2023-08-02,3149.15,5,Paid
LP0006163,L00323,C00892,2023-08-28,2023-09-03,3184.95,6,Late
LP0006164,L00323,C00892,2023-09-28,2023-10-03,3087.12,5,Paid
LP0006165,L00323,C00892,2023-10-28,2023-10-31,3179.27,3,Paid
LP0006166,L00323,C00892,2023-11-28,2023-12-05,3098.36,7,Late
LP0006167,L00323,C00892,2023-12-28,2023-12-29,3211.73,1,Paid
LP0006168,L00323,C00892,2024-01-28,2024-02-01,3167.64,4,Paid
LP0006169,L00323,C00892,2024-02-28,2024-03-02,3144.62,3,Paid
LP0006170,L00323,C00892,2024-03-28,2024-04-05,3083.85,8,Late
LP0006171,L00323,C00892,2024-04-28,2024-05-01,3120.7,3,Paid
LP0006172,L00323,C00892,2024-05-28,2024-05-31,3214.94,3,Paid
LP0006173,L00323,C00892,2024-06-28,2024-06-28,3101.83,0,Paid
LP0006174,L00323,C00892,2024-07-28,2024-08-01,3142.5,4,Paid
LP0006175,L00323,C00892,2024-08-28,2024-09-04,3125.23,7,Late
LP0006176,L00323,C00892,2024-09-28,2024-10-07,3145.07,9,Late
LP0006177,L00323,C00892,2024-10-28,2024-11-07,3248.51,10,Late
LP0006178,L00324,C00444,2025-10-28,2025-11-04,10687.95,7,Late
LP0006179,L00324,C00444,2025-11-28,2025-12-02,10895.3,4,Paid
LP0006180,L00324,C00444,2025-12-28,2026-01-01,10754.13,4,Paid
LP0006181,L00324,C00444,2026-01-28,2026-02-02,10674.21,5,Paid
LP0006182,L00324,C00444,2026-02-28,2026-03-04,10826.03,4,Paid
LP0006183,L00324,C00444,2026-03-28,2026-03-29,10810.76,1,Paid
LP0006184,L00324,C00444,2026-04-28,2026-05-05,10617.9,7,Late
LP0006185,L00324,C00444,2026-05-28,2026-06-05,10904.24,8,Late
LP0006186,L00324,C00444,2026-06-28,2026-06-29,10968.15,1,Paid
LP0006187,L00324,C00444,2026-07-28,2026-08-02,11063.64,5,Paid
LP0006188,L00324,C00444,2026-08-28,2026-09-05,10828.92,8,Late
LP0006189,L00325,C00679,2023-09-28,2023-10-05,2259.12,7,Late
LP0006190,L00325,C00679,2023-10-28,2023-11-01,2241.05,4,Paid
LP0006191,L00325,C00679,2023-11-28,2023-12-03,2140.35,5,Paid
LP0006192,L00325,C00679,2023-12-28,2023-12-29,2177.6,1,Paid
LP0006193,L00325,C00679,2024-01-28,2024-01-31,2173.63,3,Paid
LP0006194,L00325,C00679,2024-02-28,2024-03-09,2182.72,10,Late
LP0006195,L00325,C00679,2024-03-28,2024-03-28,2204.65,0,Paid
LP0006196,L00325,C00679,2024-04-28,2024-05-08,2187.54,10,Late
LP0006197,L00325,C00679,2024-05-28,2024-06-03,2214.44,6,Late
LP0006198,L00325,C00679,2024-06-28,2024-07-04,2223.68,6,Late
LP0006199,L00325,C00679,2024-07-28,2024-07-31,2204.65,3,Paid
LP0006200,L00325,C00679,2024-08-28,2024-09-01,2171.36,4,Paid
LP0006201,L00325,C00679,2024-09-28,2024-10-05,2143.01,7,Late
LP0006202,L00325,C00679,2024-10-28,2024-11-01,2144.14,4,Paid
LP0006203,L00325,C00679,2024-11-28,2024-12-03,2230.87,5,Paid
LP0006204,L00325,C00679,2024-12-28,2025-01-07,2238.44,10,Late
LP0006205,L00325,C00679,2025-01-28,2025-02-07,2165.53,10,Late
LP0006206,L00325,C00679,2025-02-28,2025-03-01,2136.06,1,Paid
LP0006207,L00325,C00679,2025-03-28,2025-04-02,2235.13,5,Paid
LP0006208,L00325,C00679,2025-04-28,2025-04-30,2213.28,2,Paid
LP0006209,L00325,C00679,2025-05-28,2025-06-06,2257.26,9,Late
LP0006210,L00325,C00679,2025-06-28,2025-07-04,2243.35,6,Late
LP0006211,L00325,C00679,2025-07-28,2025-08-02,2188.33,5,Paid
LP0006212,L00325,C00679,2025-08-28,2025-08-30,2257.91,2,Paid
LP0006213,L00326,C00062,2025-04-28,2025-04-28,47541.98,0,Paid
LP0006214,L00326,C00062,2025-05-28,2025-06-04,46858.77,7,Late
LP0006215,L00326,C00062,2025-06-28,2025-07-01,47584.57,3,Paid
LP0006216,L00326,C00062,2025-07-28,2025-07-31,45693.41,3,Paid
LP0006217,L00326,C00062,2025-08-28,2025-09-03,46325.5,6,Late
LP0006218,L00326,C00062,2025-09-28,2025-10-08,46454.91,10,Late
LP0006219,L00326,C00062,2025-10-28,2025-11-01,45965.08,4,Paid
LP0006220,L00326,C00062,2025-11-28,2025-11-29,45189.82,1,Paid
LP0006221,L00326,C00062,2025-12-28,2026-01-07,46654.88,10,Late
LP0006222,L00326,C00062,2026-01-28,2026-02-19,44213.37,22,Partial
LP0006223,L00326,C00062,2026-02-28,,0,120,Missed
LP0006224,L00326,C00062,2026-03-28,2026-04-29,28309.32,32,Partial
LP0006225,L00326,C00062,2026-04-28,2026-06-14,28952.63,47,Partial
LP0006226,L00326,C00062,2026-05-28,2026-07-13,39149.69,46,Partial
LP0006227,L00326,C00062,2026-06-28,2026-07-16,44653.16,18,Partial
LP0006228,L00326,C00062,2026-07-28,,0,31,Missed
LP0006229,L00326,C00062,2026-08-28,,0,66,Missed
LP0006230,L00327,C00493,2023-08-28,2023-09-03,41013.57,6,Late
LP0006231,L00327,C00493,2023-09-28,2023-09-29,41354.49,1,Paid
LP0006232,L00327,C00493,2023-10-28,2023-11-05,41572.21,8,Late
LP0006233,L00327,C00493,2023-11-28,2023-12-05,40542.99,7,Late
LP0006234,L00327,C00493,2023-12-28,2024-01-05,40517.72,8,Late
LP0006235,L00327,C00493,2024-01-28,2024-02-07,40818.75,10,Late
LP0006236,L00327,C00493,2024-02-28,2024-03-07,40641.06,8,Late
LP0006237,L00327,C00493,2024-03-28,2024-04-01,40156.13,4,Paid
LP0006238,L00327,C00493,2024-04-28,2024-05-06,40827.34,8,Late
LP0006239,L00327,C00493,2024-05-28,2024-06-04,40811.52,7,Late
LP0006240,L00327,C00493,2024-06-28,2024-07-03,40437.15,5,Paid
LP0006241,L00327,C00493,2024-07-28,2024-08-06,40465.96,9,Late
LP0006242,L00327,C00493,2024-08-28,2024-08-29,40016.61,1,Paid
LP0006243,L00327,C00493,2024-09-28,2024-10-07,39516.57,9,Late
LP0006244,L00327,C00493,2024-10-28,2024-11-06,41354.67,9,Late
LP0006245,L00327,C00493,2024-11-28,2024-12-04,39469.0,6,Late
LP0006246,L00327,C00493,2024-12-28,2025-01-06,39437.69,9,Late
LP0006247,L00327,C00493,2025-01-28,2025-02-03,40737.82,6,Late
LP0006248,L00327,C00493,2025-02-28,2025-03-02,41250.85,2,Paid
LP0006249,L00327,C00493,2025-03-28,2025-04-07,41051.08,10,Late
LP0006250,L00327,C00493,2025-04-28,2025-05-03,39540.47,5,Paid
LP0006251,L00327,C00493,2025-05-28,2025-06-05,41397.67,8,Late
LP0006252,L00327,C00493,2025-06-28,2025-07-01,41611.5,3,Paid
LP0006253,L00327,C00493,2025-07-28,2025-08-04,40936.46,7,Late
LP0006254,L00328,C00088,2022-11-28,2022-12-04,2536.83,6,Late
LP0006255,L00328,C00088,2022-12-28,2023-01-03,2559.73,6,Late
LP0006256,L00328,C00088,2023-01-28,2023-02-07,2627.22,10,Late
LP0006257,L00328,C00088,2023-02-28,2023-03-09,2557.15,9,Late
LP0006258,L00328,C00088,2023-03-28,2023-03-30,2479.42,2,Paid
LP0006259,L00328,C00088,2023-04-28,2023-05-01,2505.39,3,Paid
LP0006260,L00328,C00088,2023-05-28,2023-06-03,2620.6,6,Late
LP0006261,L00328,C00088,2023-06-28,2023-07-03,2485.96,5,Paid
LP0006262,L00328,C00088,2023-07-28,2023-07-31,2629.29,3,Paid
LP0006263,L00328,C00088,2023-08-28,2023-09-02,2617.01,5,Paid
LP0006264,L00328,C00088,2023-09-28,2023-10-02,2491.07,4,Paid
LP0006265,L00328,C00088,2023-10-28,2023-11-01,2592.35,4,Paid
LP0006266,L00328,C00088,2023-11-28,2023-11-28,2589.2,0,Paid
LP0006267,L00328,C00088,2023-12-28,2024-01-03,2533.98,6,Late
LP0006268,L00328,C00088,2024-01-28,2024-01-29,2629.66,1,Paid
LP0006269,L00328,C00088,2024-02-28,2024-03-02,2509.79,3,Paid
LP0006270,L00328,C00088,2024-03-28,2024-03-30,2605.26,2,Paid
LP0006271,L00328,C00088,2024-04-28,2024-05-02,2568.65,4,Paid
LP0006272,L00328,C00088,2024-05-28,2024-06-04,2543.69,7,Late
LP0006273,L00328,C00088,2024-06-28,2024-07-01,2585.78,3,Paid
LP0006274,L00328,C00088,2024-07-28,2024-08-07,2592.08,10,Late
LP0006275,L00328,C00088,2024-08-28,2024-09-03,2608.89,6,Late
LP0006276,L00328,C00088,2024-09-28,2024-09-29,2628.95,1,Paid
LP0006277,L00328,C00088,2024-10-28,2024-11-05,2518.14,8,Late
LP0006278,L00329,C00652,2022-01-28,2022-02-07,11616.98,10,Late
LP0006279,L00329,C00652,2022-02-28,2022-03-02,11669.01,2,Paid
LP0006280,L00329,C00652,2022-03-28,2022-04-06,11477.78,9,Late
LP0006281,L00329,C00652,2022-04-28,2022-05-02,11681.15,4,Paid
LP0006282,L00329,C00652,2022-05-28,2022-05-31,11507.88,3,Paid
LP0006283,L00329,C00652,2022-06-28,2022-07-04,11522.53,6,Late
LP0006284,L00329,C00652,2022-07-28,2022-08-03,11196.43,6,Late
LP0006285,L00329,C00652,2022-08-28,2022-09-06,11457.64,9,Late
LP0006286,L00329,C00652,2022-09-28,2022-10-05,11408.06,7,Late
LP0006287,L00329,C00652,2022-10-28,2022-10-29,11803.25,1,Paid
LP0006288,L00329,C00652,2022-11-28,2022-12-01,11379.46,3,Paid
LP0006289,L00329,C00652,2022-12-28,2023-01-07,11369.52,10,Late
LP0006290,L00329,C00652,2023-01-28,2023-01-29,11833.02,1,Paid
LP0006291,L00329,C00652,2023-02-28,2023-03-03,11828.98,3,Paid
LP0006292,L00329,C00652,2023-03-28,2023-03-29,11385.78,1,Paid
LP0006293,L00329,C00652,2023-04-28,2023-05-01,11792.68,3,Paid
LP0006294,L00329,C00652,2023-05-28,2023-06-05,11580.58,8,Late
LP0006295,L00329,C00652,2023-06-28,2023-07-08,11754.68,10,Late
LP0006296,L00329,C00652,2023-07-28,2023-08-05,11715.86,8,Late
LP0006297,L00329,C00652,2023-08-28,2023-09-07,11545.72,10,Late
LP0006298,L00329,C00652,2023-09-28,2023-10-07,11640.08,9,Late
LP0006299,L00329,C00652,2023-10-28,2023-11-02,11317.22,5,Paid
LP0006300,L00329,C00652,2023-11-28,2023-11-29,11271.18,1,Paid
LP0006301,L00329,C00652,2023-12-28,2023-12-28,11170.25,0,Paid
LP0006302,L00330,C00555,2022-02-28,2022-03-05,5850.84,5,Paid
LP0006303,L00330,C00555,2022-03-28,2022-03-28,5758.18,0,Paid
LP0006304,L00330,C00555,2022-04-28,2022-04-28,5952.41,0,Paid
LP0006305,L00330,C00555,2022-05-28,2022-06-01,5685.56,4,Paid
LP0006306,L00330,C00555,2022-06-28,2022-07-08,5806.87,10,Late
LP0006307,L00330,C00555,2022-07-28,2022-07-31,5790.55,3,Paid
LP0006308,L00330,C00555,2022-08-28,2022-09-01,5713.28,4,Paid
LP0006309,L00330,C00555,2022-09-28,2022-10-01,5928.15,3,Paid
LP0006310,L00330,C00555,2022-10-28,2022-10-31,5725.3,3,Paid
LP0006311,L00330,C00555,2022-11-28,2022-12-01,5753.68,3,Paid
LP0006312,L00330,C00555,2022-12-28,2023-01-07,5701.32,10,Late
LP0006313,L00330,C00555,2023-01-28,2023-01-29,5751.38,1,Paid
LP0006314,L00330,C00555,2023-02-28,2023-03-10,5802.91,10,Late
LP0006315,L00330,C00555,2023-03-28,2023-04-05,5849.22,8,Late
LP0006316,L00330,C00555,2023-04-28,2023-05-05,5953.62,7,Late
LP0006317,L00330,C00555,2023-05-28,2023-06-03,5705.99,6,Late
LP0006318,L00330,C00555,2023-06-28,2023-06-29,5914.67,1,Paid
LP0006319,L00330,C00555,2023-07-28,2023-08-04,5860.82,7,Late
LP0006320,L00330,C00555,2023-08-28,2023-09-07,5933.87,10,Late
LP0006321,L00330,C00555,2023-09-28,2023-10-02,5903.46,4,Paid
LP0006322,L00330,C00555,2023-10-28,2023-11-07,5862.27,10,Late
LP0006323,L00330,C00555,2023-11-28,2023-11-29,5661.47,1,Paid
LP0006324,L00330,C00555,2023-12-28,2023-12-29,5822.2,1,Paid
LP0006325,L00330,C00555,2024-01-28,2024-02-04,5961.04,7,Late
LP0006326,L00331,C00123,2024-09-28,2024-10-06,24643.5,8,Late
LP0006327,L00331,C00123,2024-10-28,2024-10-29,24558.48,1,Paid
LP0006328,L00331,C00123,2024-11-28,2024-11-29,24841.37,1,Paid
LP0006329,L00331,C00123,2024-12-28,2025-01-02,24960.18,5,Paid
LP0006330,L00331,C00123,2025-01-28,2025-02-04,24522.57,7,Late
LP0006331,L00331,C00123,2025-02-28,2025-03-06,23870.72,6,Late
LP0006332,L00331,C00123,2025-03-28,2025-03-31,23736.58,3,Paid
LP0006333,L00331,C00123,2025-04-28,2025-05-08,23615.2,10,Late
LP0006334,L00331,C00123,2025-05-28,2025-06-01,24381.29,4,Paid
LP0006335,L00331,C00123,2025-06-28,2025-06-29,24433.01,1,Paid
LP0006336,L00331,C00123,2025-07-28,2025-08-03,24544.74,6,Late
LP0006337,L00331,C00123,2025-08-28,2025-09-07,23991.57,10,Late
LP0006338,L00331,C00123,2025-09-28,2025-10-07,24104.22,9,Late
LP0006339,L00331,C00123,2025-10-28,2025-10-30,24227.97,2,Paid
LP0006340,L00331,C00123,2025-11-28,2025-12-02,24038.01,4,Paid
LP0006341,L00331,C00123,2025-12-28,2025-12-28,24966.75,0,Paid
LP0006342,L00331,C00123,2026-01-28,2026-02-02,24874.98,5,Paid
LP0006343,L00331,C00123,2026-02-28,2026-03-08,24839.65,8,Late
LP0006344,L00331,C00123,2026-03-28,2026-04-03,24660.84,6,Late
LP0006345,L00331,C00123,2026-04-28,2026-05-04,23764.43,6,Late
LP0006346,L00331,C00123,2026-05-28,2026-05-31,24170.16,3,Paid
LP0006347,L00331,C00123,2026-06-28,2026-07-03,24540.67,5,Paid
LP0006348,L00331,C00123,2026-07-28,2026-08-04,24200.41,7,Late
LP0006349,L00331,C00123,2026-08-28,2026-09-07,24814.21,10,Late
LP0006350,L00332,C00164,2024-07-28,2024-08-04,13365.44,7,Late
LP0006351,L00332,C00164,2024-08-28,2024-08-29,13736.5,1,Paid
LP0006352,L00332,C00164,2024-09-28,2024-10-07,14058.29,9,Late
LP0006353,L00332,C00164,2024-10-28,2024-11-07,13979.8,10,Late
LP0006354,L00332,C00164,2024-11-28,2024-11-29,13668.75,1,Paid
LP0006355,L00332,C00164,2024-12-28,2025-01-04,13265.39,7,Late
LP0006356,L00332,C00164,2025-01-28,2025-02-04,13787.13,7,Late
LP0006357,L00332,C00164,2025-02-28,2025-02-28,13368.7,0,Paid
LP0006358,L00332,C00164,2025-03-28,2025-04-07,13624.36,10,Late
LP0006359,L00332,C00164,2025-04-28,2025-05-04,13900.31,6,Late
LP0006360,L00332,C00164,2025-05-28,2025-06-01,13515.67,4,Paid
LP0006361,L00332,C00164,2025-06-28,2025-06-30,13627.56,2,Paid
LP0006362,L00332,C00164,2025-07-28,2025-08-01,14043.18,4,Paid
LP0006363,L00332,C00164,2025-08-28,2025-08-28,13838.38,0,Paid
LP0006364,L00332,C00164,2025-09-28,2025-09-28,13444.56,0,Paid
LP0006365,L00332,C00164,2025-10-28,2025-11-05,13672.3,8,Late
LP0006366,L00332,C00164,2025-11-28,2025-12-08,13883.77,10,Late
LP0006367,L00332,C00164,2025-12-28,2026-01-03,14074.85,6,Late
LP0006368,L00332,C00164,2026-01-28,2026-02-01,13612.12,4,Paid
LP0006369,L00332,C00164,2026-02-28,2026-03-05,13948.41,5,Paid
LP0006370,L00332,C00164,2026-03-28,2026-04-01,13869.88,4,Paid
LP0006371,L00332,C00164,2026-04-28,2026-04-29,13804.98,1,Paid
LP0006372,L00332,C00164,2026-05-28,2026-06-05,13604.72,8,Late
LP0006373,L00332,C00164,2026-06-28,2026-07-08,13865.61,10,Late
LP0006374,L00333,C00852,2025-12-28,2026-01-01,32325.0,4,Paid
LP0006375,L00333,C00852,2026-01-28,2026-02-05,32104.29,8,Late
LP0006376,L00333,C00852,2026-02-28,2026-03-04,32327.25,4,Paid
LP0006377,L00333,C00852,2026-03-28,2026-03-31,32513.39,3,Paid
LP0006378,L00333,C00852,2026-04-28,2026-04-28,31570.2,0,Paid
LP0006379,L00333,C00852,2026-05-28,2026-06-06,31438.53,9,Late
LP0006380,L00333,C00852,2026-06-28,2026-07-04,32232.19,6,Late
LP0006381,L00333,C00852,2026-07-28,2026-08-03,32132.52,6,Late
LP0006382,L00333,C00852,2026-08-28,2026-08-28,32415.84,0,Paid
LP0006383,L00334,C00187,2023-05-28,2023-05-31,31318.77,3,Paid
LP0006384,L00334,C00187,2023-06-28,2023-07-03,32259.38,5,Paid
LP0006385,L00334,C00187,2023-07-28,2023-08-04,31433.34,7,Late
LP0006386,L00334,C00187,2023-08-28,2023-09-01,31050.03,4,Paid
LP0006387,L00334,C00187,2023-09-28,2023-10-04,32102.6,6,Late
LP0006388,L00334,C00187,2023-10-28,2023-10-31,30441.2,3,Paid
LP0006389,L00334,C00187,2023-11-28,2023-11-30,30923.87,2,Paid
LP0006390,L00334,C00187,2023-12-28,2024-01-03,30975.09,6,Late
LP0006391,L00334,C00187,2024-01-28,2024-01-28,32148.15,0,Paid
LP0006392,L00334,C00187,2024-02-28,2024-02-29,30852.04,1,Paid
LP0006393,L00334,C00187,2024-03-28,2024-03-30,30759.43,2,Paid
LP0006394,L00334,C00187,2024-04-28,2024-05-05,31130.91,7,Late
LP0006395,L00334,C00187,2024-05-28,2024-06-01,30576.3,4,Paid
LP0006396,L00334,C00187,2024-06-28,2024-06-30,31226.76,2,Paid
LP0006397,L00334,C00187,2024-07-28,2024-08-01,31849.68,4,Paid
LP0006398,L00334,C00187,2024-08-28,2024-09-02,31809.12,5,Paid
LP0006399,L00334,C00187,2024-09-28,2024-09-28,31509.95,0,Paid
LP0006400,L00334,C00187,2024-10-28,2024-11-02,31129.45,5,Paid
LP0006401,L00334,C00187,2024-11-28,2024-12-08,31646.06,10,Late
LP0006402,L00334,C00187,2024-12-28,2024-12-31,30617.75,3,Paid
LP0006403,L00334,C00187,2025-01-28,2025-02-06,30716.86,9,Late
LP0006404,L00334,C00187,2025-02-28,2025-03-06,31227.38,6,Late
LP0006405,L00334,C00187,2025-03-28,2025-03-30,31954.13,2,Paid
LP0006406,L00334,C00187,2025-04-28,2025-05-02,31358.07,4,Paid
LP0006407,L00335,C00870,2025-05-28,2025-06-03,3686.83,6,Late
LP0006408,L00335,C00870,2025-06-28,2025-07-06,3720.98,8,Late
LP0006409,L00335,C00870,2025-07-28,2025-08-07,3906.71,10,Late
LP0006410,L00335,C00870,2025-08-28,2025-08-28,3796.01,0,Paid
LP0006411,L00335,C00870,2025-09-28,2025-09-29,3700.15,1,Paid
LP0006412,L00335,C00870,2025-10-28,2025-10-30,3744.43,2,Paid
LP0006413,L00335,C00870,2025-11-28,2025-12-06,3862.42,8,Late
LP0006414,L00335,C00870,2025-12-28,2026-01-05,3840.63,8,Late
LP0006415,L00335,C00870,2026-01-28,2026-02-03,3748.48,6,Late
LP0006416,L00335,C00870,2026-02-28,2026-04-22,3016.54,53,Partial
LP0006417,L00335,C00870,2026-03-28,2026-05-20,3064.18,53,Partial
LP0006418,L00335,C00870,2026-04-28,2026-06-22,3338.23,55,Partial
LP0006419,L00335,C00870,2026-05-28,2026-06-24,3064.57,27,Partial
LP0006420,L00335,C00870,2026-06-28,2026-08-15,3276.69,48,Partial
LP0006421,L00335,C00870,2026-07-28,2026-08-25,2952.66,28,Partial
LP0006422,L00335,C00870,2026-08-28,2026-10-19,2657.46,52,Partial
LP0006423,L00336,C00409,2024-03-28,2024-04-05,60404.25,8,Late
LP0006424,L00336,C00409,2024-04-28,2024-05-06,60304.7,8,Late
LP0006425,L00336,C00409,2024-05-28,2024-06-04,60629.13,7,Late
LP0006426,L00336,C00409,2024-06-28,2024-07-04,63429.27,6,Late
LP0006427,L00336,C00409,2024-07-28,2024-07-29,63223.01,1,Paid
LP0006428,L00336,C00409,2024-08-28,2024-09-03,61140.75,6,Late
LP0006429,L00336,C00409,2024-09-28,2024-09-30,60773.81,2,Paid
LP0006430,L00336,C00409,2024-10-28,2024-10-28,61668.53,0,Paid
LP0006431,L00336,C00409,2024-11-28,2024-12-08,62083.36,10,Late
LP0006432,L00336,C00409,2024-12-28,2025-01-07,62129.58,10,Late
LP0006433,L00336,C00409,2025-01-28,2025-02-04,61862.01,7,Late
LP0006434,L00336,C00409,2025-02-28,2025-03-07,60712.24,7,Late
LP0006435,L00336,C00409,2025-03-28,2025-04-07,61182.64,10,Late
LP0006436,L00336,C00409,2025-04-28,2025-04-29,61996.56,1,Paid
LP0006437,L00336,C00409,2025-05-28,2025-06-05,59943.03,8,Late
LP0006438,L00336,C00409,2025-06-28,2025-07-06,60796.67,8,Late
LP0006439,L00336,C00409,2025-07-28,2025-08-06,61345.41,9,Late
LP0006440,L00336,C00409,2025-08-28,2025-09-07,60579.43,10,Late
LP0006441,L00336,C00409,2025-09-28,2025-10-01,63290.07,3,Paid
LP0006442,L00336,C00409,2025-10-28,2025-10-30,62050.21,2,Paid
LP0006443,L00336,C00409,2025-11-28,2025-12-07,62533.12,9,Late
LP0006444,L00336,C00409,2025-12-28,2025-12-28,61853.73,0,Paid
LP0006445,L00336,C00409,2026-01-28,2026-02-04,60420.23,7,Late
LP0006446,L00336,C00409,2026-02-28,2026-03-02,61361.88,2,Paid
LP0006447,L00337,C00098,2022-02-28,2022-03-10,7077.13,10,Late
LP0006448,L00337,C00098,2022-03-28,2022-04-05,6929.73,8,Late
LP0006449,L00337,C00098,2022-04-28,2022-04-28,7083.78,0,Paid
LP0006450,L00337,C00098,2022-05-28,2022-06-04,7086.93,7,Late
LP0006451,L00337,C00098,2022-06-28,2022-07-05,7235.98,7,Late
LP0006452,L00337,C00098,2022-07-28,2022-08-05,7255.95,8,Late
LP0006453,L00337,C00098,2022-08-28,2022-09-04,7178.07,7,Late
LP0006454,L00337,C00098,2022-09-28,2022-10-01,7191.09,3,Paid
LP0006455,L00337,C00098,2022-10-28,2022-11-04,6924.22,7,Late
LP0006456,L00337,C00098,2022-11-28,2022-11-29,7311.34,1,Paid
LP0006457,L00337,C00098,2022-12-28,2022-12-28,7045.14,0,Paid
LP0006458,L00337,C00098,2023-01-28,2023-02-06,7078.8,9,Late
LP0006459,L00337,C00098,2023-02-28,2023-03-06,7105.89,6,Late
LP0006460,L00337,C00098,2023-03-28,2023-04-06,7273.57,9,Late
LP0006461,L00337,C00098,2023-04-28,2023-05-01,6984.74,3,Paid
LP0006462,L00337,C00098,2023-05-28,2023-06-02,6984.03,5,Paid
LP0006463,L00337,C00098,2023-06-28,2023-07-05,7011.78,7,Late
LP0006464,L00337,C00098,2023-07-28,2023-08-07,7073.1,10,Late
LP0006465,L00337,C00098,2023-08-28,2023-09-01,6951.95,4,Paid
LP0006466,L00337,C00098,2023-09-28,2023-09-29,6915.73,1,Paid
LP0006467,L00337,C00098,2023-10-28,2023-10-31,6995.14,3,Paid
LP0006468,L00337,C00098,2023-11-28,2023-12-02,7311.6,4,Paid
LP0006469,L00337,C00098,2023-12-28,2024-01-04,7104.49,7,Late
LP0006470,L00337,C00098,2024-01-28,2024-02-03,7041.43,6,Late
LP0006471,L00338,C00753,2025-12-28,2026-01-05,18097.34,8,Late
LP0006472,L00338,C00753,2026-01-28,2026-02-06,17636.31,9,Late
LP0006473,L00338,C00753,2026-02-28,2026-03-08,18408.59,8,Late
LP0006474,L00338,C00753,2026-03-28,2026-04-03,17603.84,6,Late
LP0006475,L00338,C00753,2026-04-28,2026-04-30,18144.76,2,Paid
LP0006476,L00338,C00753,2026-05-28,2026-05-28,17949.63,0,Paid
LP0006477,L00338,C00753,2026-06-28,2026-07-03,18568.86,5,Paid
LP0006478,L00338,C00753,2026-07-28,2026-07-30,17802.49,2,Paid
LP0006479,L00338,C00753,2026-08-28,2026-09-03,18435.3,6,Late
