transaction_id,account_id,customer_id,branch_id,transaction_datetime,transaction_type,transaction_amount,currency,channel,merchant_category,transaction_city,device_id,transaction_status,fee_amount,operational_cost,fraud_confirmed
T00017167,A000715,C00496,B020,2025-04-04 15:53:39,Debit,21724.07,INR,UPI,Dining,Chennai,D00496-1,Success,34.43,8.65,No
T00017168,A000316,C00219,B011,2026-06-11 00:56:44,Debit,42557.75,INR,ATM,Travel,Pune,D00219-1,Success,12.63,11.21,No
T00017181,A001363,C00949,B001,2026-06-01 21:50:35,Debit,24324.09,INR,Mobile Banking,E-Commerce,Kolkata,D00949-1,Success,4.36,12.88,No
T00017190,A001100,C00771,B004,2024-05-28 01:13:34,Debit,22016.38,INR,Net Banking,Utilities,Coimbatore,D00771-1,Success,24.08,14.34,No
T00017222,A000340,C00236,B012,2025-11-03 04:50:48,Debit,36856.51,INR,UPI,Travel,Hyderabad,D00236-1,Success,6.52,8.99,No
T00017226,A000959,C00671,B021,2024-08-15 11:45:41,Debit,19870.0,INR,Mobile Banking,ATM,Coimbatore,D00671-1,Success,3.49,29.36,No
T00017240,A000339,C00235,B002,2026-01-17 05:22:12,Debit,20019.98,INR,Card,E-Commerce,Pune,D00235-1,Success,6.48,7.41,No
T00017245,A000405,C00284,B024,2025-06-25 16:30:24,Debit,20788.37,INR,UPI,Electronics,Pune,D00284-1,Success,4.1,20.83,No
T00017289,A000244,C00167,B001,2024-08-02 23:26:27,Debit,41342.72,INR,UPI,Healthcare,Pune,D00167-1,Success,26.39,11.45,No
T00017305,A000135,C00086,B016,2024-10-28 10:16:29,Debit,32798.55,INR,Branch,Transfer,Hyderabad,D00086-1,Success,6.38,2.9,No
T00017312,A001203,C00836,B023,2024-05-13 12:20:11,Debit,21369.67,INR,UPI,E-Commerce,Pune,D00836-1,Success,17.36,29.9,No
T00017314,A000049,C00034,B008,2025-10-28 10:00:49,Debit,54840.22,INR,Card,Electronics,Delhi,D00034-1,Success,14.48,26.73,No
T00017324,A001121,C00782,B024,2026-02-18 12:57:09,Credit,23137.8,INR,ATM,Electronics,Mumbai,D00782-1,Success,34.73,8.66,No
T00017335,A000365,C00254,B011,2025-06-21 06:55:27,Debit,22573.42,INR,Mobile Banking,Transfer,Pune,D00254-1,Success,14.56,10.76,No
T00017341,A000958,C00671,B021,2026-08-21 01:47:31,Debit,20845.28,INR,Net Banking,Dining,Coimbatore,D00671-1,Success,29.38,9.22,No
T00017350,A001012,C00711,B020,2024-09-26 04:39:47,Debit,25564.92,INR,UPI,Grocery,Pune,D00711-1,Success,24.22,26.4,No
T00017351,A000216,C00147,B022,2026-03-30 01:09:46,Debit,42231.87,INR,Branch,Electronics,Mumbai,D00147-1,Success,7.59,5.96,No
T00017367,A000149,C00097,B010,2026-07-29 19:32:57,Credit,20181.09,INR,UPI,Electronics,Kolkata,D00097-1,Success,19.86,17.38,No
T00017368,A001106,C00774,B012,2026-05-26 22:02:35,Debit,22233.3,INR,UPI,Travel,Kolkata,D00774-1,Success,10.77,12.49,No
T00017373,A000316,C00219,B011,2025-04-06 13:48:02,Debit,68235.67,INR,Card,Utilities,Pune,D00219-1,Success,4.46,20.69,No
T00017377,A000748,C00516,B023,2024-08-03 11:40:40,Debit,21779.45,INR,Card,Electronics,Chennai,D00516-1,Success,31.57,12.28,No
T00017385,A000561,C00394,B010,2026-07-13 12:25:58,Debit,98414.83,INR,UPI,ATM,Kolkata,D00394-1,Success,6.17,22.94,No
T00017386,A001250,C00869,B007,2025-12-14 13:55:57,Debit,40772.33,INR,Mobile Banking,Transfer,Madurai,D00869-1,Success,26.19,11.32,No
T00017388,A000712,C00494,B025,2025-10-15 19:36:34,Credit,25618.45,INR,UPI,Grocery,Mumbai,D00494-1,Success,18.92,12.5,No
T00017398,A000137,C00088,B020,2025-08-10 04:01:34,Credit,22412.65,INR,Net Banking,E-Commerce,Bengaluru,D00088-1,Success,26.79,29.07,No
T00017402,A000880,C00611,B011,2026-08-09 09:05:47,Debit,250000.0,INR,UPI,Travel,Kolkata,D00611-1,Success,34.16,5.86,No
T00017421,A000300,C00208,B014,2025-02-14 05:17:11,Credit,32138.11,INR,Card,Grocery,Delhi,D00208-1,Success,21.51,20.88,No
T00017523,A000997,C00698,B010,2025-09-18 03:53:57,Debit,19738.55,INR,Card,Electronics,Kolkata,D00698-1,Success,13.09,15.69,No
T00017556,A001062,C00746,B012,2026-02-10 00:12:24,Debit,23634.93,INR,ATM,Dining,Chennai,D00746-1,Success,30.72,20.4,No
T00017583,A001243,C00864,B016,2026-06-26 06:10:03,Debit,31750.48,INR,Branch,Fuel,Delhi,D00864-1,Success,32.04,23.99,No
T00017595,A000704,C00491,B008,2026-01-12 23:18:42,Credit,30633.51,INR,UPI,Travel,Kochi,D00491-1,Success,13.17,20.75,No
T00017607,A001392,C00969,B019,2026-05-10 15:50:11,Debit,47297.64,INR,Mobile Banking,ATM,Kolkata,D00969-1,Success,24.73,22.44,No
T00017608,A000187,C00124,B006,2026-03-22 15:54:25,Debit,33504.34,INR,Card,Healthcare,Coimbatore,D00124-1,Success,19.64,21.13,No
T00017610,A000429,C00300,B006,2026-08-07 04:46:31,Credit,24912.3,INR,ATM,Grocery,Mumbai,D00300-1,Success,24.73,5.55,No
T00017623,A000474,C00332,B012,2026-02-16 22:55:56,Debit,31754.14,INR,UPI,Utilities,Coimbatore,D00332-1,Success,20.76,19.33,No
T00017664,A000194,C00129,B007,2025-10-11 05:00:51,Debit,46956.81,INR,UPI,Transfer,Kolkata,D00129-1,Failed,10.94,4.6,No
T00017670,A000871,C00603,B007,2026-06-02 10:24:32,Debit,22243.32,EUR,Net Banking,Transfer,Madurai,D00603-1,Success,20.45,4.37,No
T00017671,A001078,C00756,B012,2024-08-21 08:44:46,Debit,29610.68,INR,Card,Travel,Coimbatore,D00756-1,Success,4.69,23.13,No
T00017686,A000138,C00089,B024,2025-04-05 11:40:24,Credit,24095.79,INR,UPI,Utilities,Madurai,D00089-1,Success,19.57,6.66,No
T00017701,A000204,C00136,B025,2024-05-25 16:37:38,Debit,25339.6,INR,UPI,Travel,Kochi,D00136-1,Success,23.47,25.91,No
T00017727,A000810,C00561,B009,2025-07-30 21:41:14,Credit,64681.58,INR,UPI,Transfer,Coimbatore,D00561-1,Failed,4.15,27.49,No
T00017735,A000095,C00058,B020,2025-05-20 06:09:50,Credit,19840.02,INR,Card,Grocery,Bengaluru,D00058-1,Success,27.91,9.37,No
T00017746,A001091,C00766,B010,2025-10-03 05:14:56,Debit,25528.43,INR,Mobile Banking,ATM,Bengaluru,D00766-1,Success,3.56,19.4,No
T00017751,A000728,C00502,B020,2026-06-22 09:44:48,Debit,45223.67,INR,Net Banking,E-Commerce,Pune,D00502-1,Success,17.56,9.4,No
T00017753,A001288,C00896,B003,2026-08-08 06:26:44,Credit,19902.94,INR,Card,Healthcare,Chennai,D00896-1,Success,15.82,24.75,No
T00017764,A001219,C00848,B018,2025-07-11 23:58:01,Credit,29861.47,USD,Card,Utilities,Mumbai,D00848-1,Success,34.12,18.69,No
T00017765,A000215,C00146,B016,2025-09-29 18:48:17,Debit,25500.67,INR,Net Banking,Transfer,Kochi,D00146-1,Success,31.92,24.42,No
T00017776,A000306,C00212,B025,2024-11-21 10:23:21,Debit,28849.77,INR,ATM,Travel,Bengaluru,D00212-1,Success,11.35,9.37,No
T00017781,A000795,C00550,B025,2024-12-02 10:05:31,Debit,34074.75,INR,Mobile Banking,Utilities,Chennai,D00550-1,Success,1.77,5.9,No
T00017782,A001366,C00952,B004,2025-03-06 00:21:16,Credit,30032.94,INR,UPI,Grocery,Mumbai,D00952-1,Success,9.79,10.76,No
T00017792,A000460,C00323,B017,2025-12-09 04:37:36,Debit,53921.09,EUR,UPI,Travel,Bengaluru,D00323-1,Success,13.51,27.37,No
T00017796,A000273,C00190,B014,2026-07-21 13:55:24,Debit,20395.19,INR,UPI,Travel,Hyderabad,D00190-1,Success,7.23,21.83,No
T00017807,A001402,C00975,B003,2026-01-01 22:06:51,Debit,22508.03,INR,Card,Electronics,Bengaluru,D00975-1,Success,28.02,11.58,No
T00017820,A000540,C00379,B001,2026-01-26 08:36:45,Debit,21927.89,INR,UPI,Travel,Bengaluru,D00379-1,Success,24.41,2.35,No
T00017839,A001360,C00947,B006,2026-06-19 09:07:24,Debit,33438.99,INR,UPI,Grocery,Hyderabad,D00947-1,Success,23.29,4.53,No
T00017850,A000840,C00585,B011,2026-08-03 11:41:42,Debit,33792.27,INR,UPI,Electronics,Hyderabad,D00585-1,Success,9.27,20.97,No
T00017867,A000720,C00499,B004,2026-02-09 17:20:02,Credit,47577.79,INR,UPI,Utilities,Delhi,D00499-1,Success,11.16,13.17,No
T00017868,A000775,C00537,B023,2026-04-04 11:13:03,Debit,40654.62,INR,Card,Healthcare,Coimbatore,D00537-1,Success,3.65,19.97,No
T00017869,A000775,C00537,B023,2024-02-26 01:18:54,Debit,26106.09,INR,UPI,Utilities,Coimbatore,D00537-1,Success,12.43,3.22,No
T00017875,A000953,C00666,B013,2024-12-02 04:26:57,Debit,22070.85,INR,ATM,Transfer,Coimbatore,D00666-1,Success,18.23,10.35,No
T00017883,A001077,C00755,B021,2025-11-30 21:10:02,Credit,31482.84,EUR,UPI,ATM,Kochi,D00755-1,Success,7.4,5.96,No
T00017898,A000844,C00588,B024,2025-06-06 03:00:35,Debit,42059.48,INR,Net Banking,Utilities,Kolkata,D00588-1,Success,7.24,3.32,No
T00017913,A000182,C00121,B015,2026-03-03 08:15:50,Credit,33687.62,INR,Net Banking,Electronics,Chennai,D00121-1,Success,29.21,4.99,No
T00017922,A000545,C00381,B024,2026-03-25 17:06:44,Credit,32407.93,INR,UPI,Grocery,Pune,D00381-1,Success,12.79,20.24,No
T00017942,A001113,C00778,B024,2026-08-12 00:21:40,Credit,52665.03,INR,Card,ATM,Kolkata,D00778-1,Success,25.85,2.79,No
T00017976,A000080,C00050,B004,2025-11-10 11:51:36,Credit,38935.4,INR,UPI,ATM,Madurai,D00050-1,Success,16.31,8.37,No
T00017977,A000031,C00023,B008,2025-03-25 12:43:54,Debit,19840.93,INR,UPI,Dining,Chennai,D00023-1,Success,3.18,14.73,No
T00017986,A000420,C00294,B020,2026-06-21 02:21:23,Credit,73319.68,INR,Card,Fuel,Kochi,D00294-1,Success,6.34,19.26,No
T00018005,A000399,C00280,B017,2025-10-16 20:56:44,Debit,37241.11,INR,Net Banking,Transfer,Kolkata,D00280-1,Success,1.27,5.49,No
T00018014,A001278,C00888,B024,2026-06-06 03:44:58,Debit,39383.7,INR,ATM,Electronics,Bengaluru,D00888-1,Success,26.41,15.48,No
T00018029,A000418,C00293,B010,2024-02-07 02:09:23,Debit,19772.67,INR,Card,ATM,Hyderabad,D00293-1,Success,29.57,23.82,No
T00018031,A000485,C00340,B021,2025-12-18 06:08:03,Debit,51802.04,INR,ATM,Travel,Chennai,D00340-1,Success,5.89,14.84,No
T00018032,A001428,C00994,B006,2024-08-15 18:59:18,Credit,20583.5,INR,Net Banking,Fuel,Chennai,D00994-1,Success,31.96,18.91,No
T00018036,A000106,C00065,B005,2026-05-18 01:43:45,Debit,32911.19,INR,ATM,Healthcare,Madurai,D00065-1,Success,4.52,20.58,No
T00018053,A000878,C00610,B005,2025-03-16 21:25:10,Credit,60561.63,INR,Net Banking,Dining,Chennai,D00610-1,Success,18.31,20.41,No
T00018058,A000373,C00261,B018,2026-02-13 07:26:05,Credit,39544.9,INR,Card,Healthcare,Bengaluru,D00261-1,Success,9.02,9.97,No
T00018063,A000985,C00690,B020,2026-07-26 06:59:37,Debit,22913.52,INR,Mobile Banking,E-Commerce,Delhi,D00690-1,Failed,7.69,6.59,No
T00018085,A001092,C00767,B004,2024-12-28 07:51:17,Debit,21904.46,INR,UPI,Utilities,Hyderabad,D00767-1,Success,19.16,4.69,No
T00018090,A000859,C00596,B008,2026-03-25 01:29:38,Credit,22976.86,INR,UPI,Electronics,Kolkata,D00596-1,Failed,13.9,25.81,No
T00018099,A000835,C00580,B004,2025-05-28 19:19:27,Credit,21641.4,INR,Net Banking,Healthcare,Madurai,D00580-1,Success,4.47,6.54,No
T00018106,A000833,C00579,B002,2026-06-19 12:27:41,Credit,20516.6,INR,Net Banking,Dining,Kolkata,D00579-1,Success,11.93,25.52,No
T00018116,A000526,C00368,B014,2025-04-27 04:23:37,Debit,27168.96,INR,Branch,ATM,Kochi,D00368-1,Success,7.98,12.7,No
T00018126,A000724,C00500,B015,2026-01-14 10:29:14,Debit,27939.81,INR,Net Banking,Utilities,Madurai,D00500-1,Success,10.82,14.25,No
T00018139,A000115,C00070,B010,2026-01-10 08:18:41,Debit,29838.58,INR,UPI,Healthcare,Madurai,D00070-1,Success,29.56,15.64,No
T00018166,A000358,C00249,B023,2026-01-09 18:20:25,Debit,42146.46,INR,Net Banking,Travel,Delhi,D00249-1,Success,11.47,6.92,No
T00018167,A000713,C00494,B025,2025-12-01 19:12:24,Credit,23102.54,INR,UPI,Transfer,Mumbai,D00494-1,Success,21.16,15.13,No
T00018192,A000140,C00090,B009,2026-07-13 08:03:15,Debit,24341.64,INR,Card,Dining,Madurai,D00090-1,Success,25.27,26.68,No
T00018204,A001110,C00776,B022,2025-08-11 01:12:41,Debit,35015.01,INR,Mobile Banking,Utilities,Kolkata,D00776-1,Success,34.57,18.7,No
T00018217,A000735,C00507,B025,2026-08-24 05:48:53,Debit,50526.29,INR,UPI,Transfer,Bengaluru,D00507-1,Success,20.89,17.99,No
T00018218,A000905,C00628,B006,2025-12-31 14:35:15,Credit,32666.47,INR,Card,Transfer,Mumbai,D00628-1,Success,29.65,3.33,No
T00018219,A001410,C00981,B014,2026-08-02 22:56:45,Debit,31042.41,INR,UPI,Utilities,Chennai,D00981-1,Success,5.44,4.44,No
T00018220,A000554,C00389,B016,2025-06-01 16:45:11,Debit,58873.75,INR,Mobile Banking,Electronics,Madurai,D00389-1,Success,13.74,6.71,No
T00018223,A001036,C00726,B020,2026-07-05 08:22:21,Credit,73727.25,INR,Card,Transfer,Kolkata,D00726-1,Success,18.39,16.7,No
T00018228,A001319,C00916,B003,2024-04-07 21:33:36,Debit,20460.0,INR,UPI,Transfer,Bengaluru,D00916-1,Success,22.77,9.65,No
T00018234,A000952,C00665,B024,2026-02-23 15:24:10,Debit,37147.39,INR,Branch,Travel,Bengaluru,D00665-1,Success,22.93,20.19,No
T00018242,A000197,C00132,B005,2025-01-08 06:08:56,Debit,31536.17,INR,Card,Dining,Mumbai,D00132-1,Success,24.13,24.77,No
T00018253,A001107,C00775,B012,2026-07-06 09:50:45,Debit,37717.5,INR,UPI,Fuel,Mumbai,D00775-1,Success,33.95,18.55,No
T00018254,A000144,C00094,B005,2024-09-14 13:03:26,Credit,20767.84,INR,UPI,Fuel,Hyderabad,D00094-1,Success,26.44,24.63,No
T00018262,A001388,C00966,B010,2025-12-21 09:00:39,Debit,21369.36,INR,UPI,Dining,Kolkata,D00966-1,Success,17.23,20.14,No
T00018268,A000859,C00596,B008,2025-05-22 14:00:28,Credit,24933.01,INR,UPI,Dining,Kolkata,D00596-1,Success,33.33,5.47,No
T00018269,A000032,C00024,B018,2026-04-02 00:27:06,Debit,21178.91,INR,Mobile Banking,ATM,Bengaluru,D00024-1,Success,25.84,9.9,No
T00018293,A000258,C00177,B005,2026-07-05 07:36:20,Debit,42351.78,INR,UPI,Grocery,Pune,D00177-1,Success,8.31,11.42,No
T00018300,A001086,C00763,B001,2026-06-28 08:56:05,Debit,20928.82,INR,Branch,Fuel,Hyderabad,D00763-1,Success,9.43,28.43,No
T00018308,A001416,C00986,B013,2026-01-04 07:14:27,Debit,24134.92,INR,ATM,ATM,Madurai,D00986-1,Success,2.85,9.01,No
T00018319,A000420,C00294,B020,2026-02-03 06:11:59,Debit,40100.84,INR,UPI,Healthcare,Kochi,D00294-1,Success,33.35,21.31,No
T00018342,A000056,C00039,B007,2026-06-27 14:17:40,Debit,21646.39,INR,Mobile Banking,Grocery,Kolkata,D00039-1,Success,21.38,17.06,No
T00018343,A000351,C00244,B001,2025-09-27 01:42:48,Debit,21133.46,INR,UPI,Dining,Kolkata,D00244-1,Success,12.1,29.82,No
T00018360,A000379,C00265,B002,2026-06-09 02:36:07,Debit,32570.06,INR,UPI,Transfer,Coimbatore,D00265-1,Success,0.21,27.07,No
T00018377,A000771,C00535,B005,2024-10-22 19:10:46,Debit,97713.16,INR,Card,Fuel,Bengaluru,D00535-1,Success,0.92,14.03,No
T00018379,A000546,C00382,B021,2025-08-18 22:10:32,Debit,20007.32,INR,UPI,Healthcare,Delhi,D00382-1,Success,27.61,28.19,No
T00018387,A001032,C00724,B024,2024-04-11 14:41:45,Credit,55438.92,INR,Net Banking,Utilities,Mumbai,D00724-1,Success,23.8,26.12,No
T00018422,A000898,C00624,B001,2026-01-14 11:57:32,Debit,29529.19,INR,Net Banking,Travel,Coimbatore,D00624-1,Success,0.02,9.65,No
T00018451,A000542,C00380,B025,2026-06-05 14:59:15,Credit,71299.21,INR,UPI,Grocery,Chennai,D00380-1,Success,28.1,7.96,No
T00018464,A000072,C00047,B020,2024-05-26 09:48:16,Debit,33676.89,INR,UPI,Healthcare,Pune,D00047-1,Success,4.95,4.21,No
T00018500,A000883,C00614,B025,2024-06-16 05:23:04,Debit,44691.04,INR,Card,Travel,Hyderabad,D00614-1,Success,26.29,10.71,No
T00018504,A000073,C00047,B020,2026-02-14 23:38:49,Debit,22372.23,INR,Net Banking,Electronics,Pune,D00047-1,Success,27.98,19.67,No
T00018509,A000244,C00167,B001,2025-09-18 06:33:30,Credit,33842.73,INR,Net Banking,Transfer,Pune,D00167-1,Failed,10.34,29.53,No
T00018516,A001412,C00983,B007,2025-06-06 07:03:48,Debit,20551.18,INR,UPI,Fuel,Chennai,D00983-1,Failed,25.44,27.41,No
T00018519,A000092,C00056,B015,2026-02-11 04:41:07,Credit,26499.27,USD,UPI,Transfer,Kochi,D00056-1,Success,4.27,23.66,No
T00018520,A000037,C00027,B017,2025-01-03 13:13:45,Debit,36581.24,INR,Net Banking,E-Commerce,Pune,D00027-1,Success,1.97,4.81,No
T00018524,A001356,C00943,B022,2025-11-14 16:28:38,Debit,27049.59,INR,Mobile Banking,Electronics,Hyderabad,D00943-1,Success,29.96,9.21,No
T00018525,A001377,C00958,B016,2025-06-24 16:15:08,Credit,60984.72,INR,Card,ATM,Delhi,D00958-1,Success,12.93,19.62,No
T00018550,A001134,C00790,B001,2026-03-01 20:14:25,Debit,34017.34,INR,Mobile Banking,Healthcare,Kochi,D00790-1,Success,27.45,24.13,No
T00018573,A001368,C00952,B004,2024-09-17 00:02:55,Debit,33972.4,USD,UPI,Grocery,Mumbai,D00952-1,Reversed,28.47,6.25,No
T00018584,A000357,C00248,B018,2024-02-10 02:25:59,Debit,22947.96,INR,ATM,Transfer,Hyderabad,D00248-1,Success,24.81,6.18,No
T00018594,A000488,C00342,B003,2024-06-11 19:44:22,Credit,36461.45,INR,Card,Dining,Pune,D00342-1,Success,5.47,3.65,No
T00018603,A000809,C00561,B009,2025-10-08 01:53:53,Debit,28455.3,INR,Card,Healthcare,Coimbatore,D00561-1,Success,20.92,21.81,No
T00018613,A000908,C00630,B001,2024-03-08 09:11:29,Debit,20819.15,INR,Net Banking,E-Commerce,Madurai,D00630-1,Success,33.93,28.89,No
T00018646,A000242,C00166,B015,2026-06-16 18:56:33,Debit,21992.46,INR,Card,Healthcare,Mumbai,D00166-1,Success,21.45,10.14,No
T00018647,A000586,C00411,B004,2025-10-26 06:05:04,Credit,35292.16,INR,Card,Fuel,Delhi,D00411-1,Success,28.74,29.72,No
T00018655,A000625,C00436,B023,2026-05-08 21:18:44,Debit,44137.17,USD,UPI,Fuel,Pune,D00436-1,Success,23.35,21.04,No
T00018664,A000274,C00191,B024,2025-05-14 02:07:25,Debit,21657.51,INR,UPI,Healthcare,Kochi,D00191-1,Success,13.0,22.0,No
T00018685,A000120,C00074,B025,2025-11-11 09:57:44,Credit,33099.07,INR,UPI,Utilities,Hyderabad,D00074-1,Success,1.95,2.25,No
T00018716,A001108,C00775,B012,2024-11-16 15:02:08,Debit,25725.69,INR,Mobile Banking,Dining,Mumbai,D00775-1,Success,27.62,15.86,No
T00018717,A000199,C00133,B005,2024-12-26 04:05:42,Debit,37308.86,INR,Mobile Banking,Electronics,Madurai,D00133-1,Success,28.62,6.12,No
T00018724,A001215,C00845,B011,2026-03-06 01:36:44,Debit,24588.44,INR,Net Banking,ATM,Kochi,D00845-1,Success,18.13,13.46,No
T00018755,A000816,C00564,B008,2026-06-29 08:48:59,Credit,37775.68,INR,UPI,Electronics,Pune,D00564-1,Success,6.35,29.03,No
T00018788,A000856,C00594,B024,2024-06-21 10:06:55,Debit,30640.13,INR,UPI,Dining,Madurai,D00594-1,Success,24.1,16.88,No
T00018797,A001375,C00957,B019,2025-09-26 15:35:45,Credit,25225.16,USD,Card,Fuel,Delhi,D00957-1,Success,30.04,11.02,No
T00018807,A001047,C00736,B004,2025-10-06 18:25:13,Credit,21443.23,INR,Mobile Banking,Utilities,Kolkata,D00736-1,Success,19.09,8.01,No
T00018814,A000833,C00579,B002,2025-02-02 01:34:12,Debit,31430.59,INR,Card,Fuel,Kolkata,D00579-1,Success,6.03,23.24,No
T00018819,A001091,C00766,B010,2026-04-09 15:18:45,Debit,26148.49,INR,UPI,Grocery,Bengaluru,D00766-1,Success,12.5,13.25,No
T00018847,A000413,C00289,B024,2025-04-24 17:01:23,Debit,22593.37,INR,Mobile Banking,Utilities,Pune,D00289-1,Success,0.12,26.29,No
T00018870,A001419,C00988,B013,2026-08-23 01:56:59,Credit,83147.59,INR,Branch,Healthcare,Mumbai,D00988-1,Success,12.45,6.14,No
T00018871,A000459,C00322,B020,2026-02-23 08:45:34,Debit,27061.67,INR,Net Banking,ATM,Hyderabad,D00322-1,Success,25.5,17.68,No
T00018877,A000692,C00482,B025,2025-08-08 07:41:22,Debit,20877.3,INR,UPI,Utilities,Delhi,D00482-1,Success,25.25,28.74,No
T00018935,A000505,C00353,B004,2025-10-01 01:10:37,Debit,27607.23,INR,UPI,Healthcare,Hyderabad,D00353-1,Success,19.39,18.77,No
T00018942,A000602,C00422,B008,2026-08-24 11:20:41,Debit,69539.54,INR,Mobile Banking,Transfer,Mumbai,D00422-1,Success,7.52,26.97,No
T00018945,A000286,C00198,B014,2026-07-15 23:02:57,Credit,48646.33,INR,Card,Grocery,Madurai,D00198-1,Success,24.32,22.28,No
T00018991,A000156,C00101,B003,2025-07-21 16:37:36,Debit,29903.33,INR,UPI,Fuel,Coimbatore,D00101-1,Success,1.59,18.45,No
T00018992,A001249,C00869,B007,2024-04-24 07:50:19,Credit,210048.24,INR,Card,E-Commerce,Madurai,D00869-1,Success,23.48,11.43,No
T00018993,A000234,C00160,B010,2026-02-26 02:56:36,Credit,22998.94,INR,Branch,Fuel,Mumbai,D00160-1,Success,2.77,8.54,No
T00018999,A000361,C00252,B019,2026-07-13 15:10:50,Debit,47035.03,INR,UPI,Utilities,Mumbai,D00252-1,Success,29.48,7.04,No
T00019009,A001379,C00959,B023,2024-02-01 19:30:34,Credit,28924.12,INR,Card,Healthcare,Mumbai,D00959-1,Success,2.01,20.3,No
T00019020,A000491,C00344,B021,2024-12-14 10:17:00,Debit,20224.97,INR,UPI,Electronics,Kolkata,D00344-1,Success,32.78,28.19,No
T00019024,A000924,C00644,B001,2024-09-27 03:41:29,Debit,20805.41,INR,Branch,Utilities,Pune,D00644-1,Success,3.66,6.79,No
T00019032,A000915,C00635,B005,2026-04-06 07:12:01,Debit,55161.44,USD,UPI,Utilities,Pune,D00635-1,Success,23.03,23.77,No
T00019053,A000658,C00455,B010,2025-03-24 17:31:01,Debit,78252.69,EUR,Card,E-Commerce,Chennai,D00455-1,Success,31.59,9.41,No
T00019062,A000656,C00454,B023,2024-10-25 13:27:03,Credit,29509.36,INR,UPI,Grocery,Delhi,D00454-1,Success,21.32,26.74,No
T00019106,A000164,C00107,B014,2025-01-07 15:23:57,Debit,45550.3,INR,Mobile Banking,Electronics,Coimbatore,D00107-1,Success,29.64,27.29,No
T00019111,A000149,C00097,B010,2026-03-11 20:57:07,Debit,23667.08,INR,UPI,Grocery,Kolkata,D00097-1,Success,22.15,13.24,No
T00019118,A000671,C00464,B014,2024-05-07 08:11:29,Debit,55341.25,INR,UPI,ATM,Mumbai,D00464-1,Failed,0.7,20.95,No
T00019124,A001401,C00975,B003,2026-06-22 14:18:30,Debit,25283.3,INR,Card,Electronics,Bengaluru,D00975-1,Success,4.8,4.69,No
T00019125,A000015,C00010,B002,2026-08-01 23:14:25,Debit,33345.26,INR,Mobile Banking,Healthcare,Bengaluru,D00010-1,Success,32.4,21.09,No
T00019149,A000190,C00127,B002,2026-05-28 18:59:45,Debit,61588.51,INR,UPI,Fuel,Mumbai,D00127-1,Success,0.32,15.76,No
T00019159,A000838,C00583,B010,2026-03-21 15:02:22,Debit,20918.09,INR,ATM,Transfer,Coimbatore,D00583-1,Success,17.99,2.67,No
T00019177,A000320,C00222,B001,2025-03-09 01:35:54,Credit,33932.64,INR,UPI,Grocery,Delhi,D00222-1,Success,20.29,14.65,No
T00019188,A000993,C00697,B005,2026-02-08 01:02:29,Debit,19754.09,INR,Card,Healthcare,Coimbatore,D00697-1,Success,10.6,28.65,No
T00019211,A000779,C00539,B011,2026-03-22 17:33:23,Debit,28237.83,INR,Net Banking,Travel,Madurai,D00539-1,Success,5.2,26.88,No
T00019218,A001143,C00797,B002,2026-03-27 02:42:43,Debit,76943.84,INR,Branch,Electronics,Bengaluru,D00797-1,Success,10.64,23.56,No
T00019220,A000088,C00054,B015,2026-05-06 13:20:39,Credit,25297.03,INR,Card,Transfer,Kolkata,D00054-1,Success,1.27,27.51,No
T00019234,A000068,C00044,B004,2026-04-23 09:14:53,Debit,28234.71,INR,Mobile Banking,ATM,Coimbatore,D00044-1,Success,26.31,29.17,No
T00019271,A000382,C00267,B003,2024-10-23 08:46:22,Credit,26109.49,INR,Mobile Banking,Healthcare,Coimbatore,D00267-1,Failed,32.51,10.83,No
T00019274,A001301,C00905,B022,2026-08-17 19:55:56,Debit,29833.86,INR,Mobile Banking,Utilities,Kolkata,D00905-1,Success,10.99,2.1,No
T00019277,A000907,C00630,B001,2024-03-08 16:01:05,Credit,54094.07,INR,UPI,E-Commerce,Madurai,D00630-1,Success,22.91,13.69,No
T00019290,A000974,C00683,B001,2026-07-09 16:53:03,Debit,23885.45,INR,Net Banking,Dining,Kochi,D00683-1,Success,32.55,5.72,No
T00019305,A000887,C00618,B022,2025-12-07 00:18:07,Debit,38473.94,INR,UPI,Travel,Chennai,D00618-1,Success,12.17,19.9,No
